course type	course code	time	total	open	waitlist
online	PSYC100	('F', '12:00pm', '12:50pm')	25	0	0
online	PSYC100	('F', '3:00pm', '3:50pm')	25	2	0
online	PSYC100	('F', '9:00am', '9:50am')	25	0	0
online	PSYC100	('F', '11:00am', '11:50am')	25	2	0
online	PSYC100	('F', '12:00pm', '12:50pm')	25	2	0
online	PSYC100	('F', '3:00pm', '3:50pm')	25	4	0
online	PSYC100	None	32	0	0
online	PSYC123	None	90	0	13
online	PSYC123	None	90	0	14
online	PSYC200	No listed time	25	7	0
online	PSYC200	No listed time	25	13	0
online	PSYC200	('M', '11:00am', '11:50am')	25	16	0
online	PSYC200	No listed time	25	22	0
online	PSYC200	No listed time	25	21	0
online	PSYC200	No listed time	25	0	0
online	PSYC200	No listed time	25	0	0
online	PSYC200	No listed time	25	0	0
online	PSYC200	No listed time	25	0	0
online	PSYC200	No listed time	25	0	0
online	PSYC221	None	135	11	0
online	PSYC221	None	135	10	0
online	PSYC221	('F', '11:30am', '12:45pm')	34	0	0
online	PSYC232	None	20	0	3
online	PSYC289D	None	121	0	0
online	PSYC300	('Th', '12:00pm', '1:50pm')	14	0	1
online	PSYC300	('Th', '10:00am', '11:50am')	14	0	2
online	PSYC300	('Th', '2:00pm', '3:50pm')	14	0	3
online	PSYC300	('F', '10:00am', '11:50am')	14	0	3
online	PSYC300	('Th', '12:00pm', '1:50pm')	14	0	3
online	PSYC300	('F', '2:00pm', '3:50pm')	14	0	2
online	PSYC300	('Th', '4:00pm', '5:50pm')	14	0	2
online	PSYC300	('F', '10:00am', '11:50am')	14	0	2
online	PSYC300	('F', '12:00pm', '1:50pm')	14	0	2
online	PSYC300	('F', '2:00pm', '3:50pm')	14	0	2
online	PSYC300	('W', '4:00pm', '5:50pm')	14	0	2
online	PSYC300	('F', '12:00pm', '1:50pm')	14	0	2
online	PSYC300	('M', '4:00pm', '5:50pm')	12	0	1
online	PSYC300	('Tu', '4:00pm', '5:50pm')	12	0	2
online	PSYC300	('W', '4:00pm', '5:50pm')	12	0	1
online	PSYC300	('Th', '4:00pm', '5:50pm')	12	0	1
online	PSYC303	None	50	10	0
online	PSYC309F	None	20	13	0
online	PSYC318D	None	31	0	0
online	PSYC330	None	90	0	12
online	PSYC336	No listed time	99	0	21
online	PSYC341	None	99	0	20
online	PSYC344	None	75	0	3
online	PSYC344	None	35	20	0
online	PSYC353	None	105	0	15
online	PSYC354	No listed time	132	0	24
online	PSYC361	None	67	0	2
online	PSYC389	None	20	20	0
online	PSYC403	None	36	0	8
online	PSYC407	('W', '9:00am', '12:00pm')	8	0	1
online	PSYC407	('F', '9:00am', '12:00pm')	8	0	0
online	PSYC407	('F', '1:00pm', '4:00pm')	8	0	1
online	PSYC409	None	38	12	0
online	PSYC411	None	20	0	2
online	PSYC414	None	22	0	11
online	PSYC417	No listed time	21	0	5
online	PSYC420	('F', '10:00am', '11:50am')	11	0	15
online	PSYC420	('F', '12:00pm', '1:50pm')	10	0	16
online	PSYC425	None	27	0	27
online	PSYC432	No listed time	67	0	4
online	PSYC432	No listed time	67	0	6
online	PSYC433	('W', '9:00am', '10:50am')	10	0	14
online	PSYC433	('W', '11:00am', '12:50pm')	10	0	15
online	PSYC433	('Th', '4:00pm', '5:50pm')	10	0	15
online	PSYC433	('W', '3:00pm', '4:50pm')	10	0	17
online	PSYC433	('Th', '2:00pm', '3:50pm')	10	0	15
online	PSYC433	('F', '9:00am', '10:50am')	10	0	10
online	PSYC433	('F', '11:00am', '12:50pm')	10	0	11
online	PSYC433	('F', '1:00pm', '2:50pm')	10	0	11
online	PSYC433	('F', '1:00pm', '2:50pm')	10	0	10
online	PSYC435	None	67	0	15
online	PSYC436	None	67	0	0
online	PSYC437	None	54	0	7
online	PSYC440	('W', '1:00pm', '4:00pm')	21	0	3
online	PSYC450	('F', '10:00am', '11:50am')	11	5	0
online	PSYC450	('F', '12:00pm', '1:50pm')	10	10	0
online	PSYC450	('Th', '10:00am', '11:50am')	11	0	0
online	PSYC489G	None	36	28	0
online	PSYC489Z	None	45	7	0
online	PSYC603	('M', '5:00pm', '8:30pm')	40	14	0
online	PSYC622	('Tu', '6:00pm', '9:10pm')	45	18	0
online	PSYC643	No listed time	35	35	0
online	PSYC644	('Th', '6:00pm', '9:10pm')	40	12	0
online	PSYC651	No listed time	35	35	0
online	PSYC651	No listed time	40	39	0
online	PSYC654	('M', '5:00pm', '8:30pm')	40	34	0
online	PSYC660	('M', '5:00pm', '8:30pm')	40	22	0
online	PSYC661	('M', '5:00pm', '8:30pm')	40	23	0
online	PSYC732	('M', '5:00pm', '8:30pm')	40	34	0
online	RELS219G	None	50	41	0
online	RELS289I	None	36	0	0
online	RELS289J	('W', '1:00pm', '1:50pm')	18	1	0
online	SLLC108D	('MTuWThF', '9:55am', '10:45am')	5	4	0
online	SLLC108N	('MW', '5:40pm', '7:50pm')	5	1	0
online	SLLC108R	('MTuWThF', '1:20pm', '2:10pm')	5	3	0
online	SLLC108V	None	10	4	0
online	SLLC108Y	('TuTh', '11:15am', '12:30pm')	5	4	0
online	SLLC208N	('MTuWThF', '2:25pm', '3:15pm')	5	5	0
online	SLLC208Q	('MW', '10:00am', '12:00pm')	5	5	0
online	SLLC208R	('MTuWThF', '4:35pm', '5:25pm')	5	5	0
online	SLLC208V	None	10	10	0
online	SOCY398G	None	40	0	16
online	SOCY420	None	20	11	0
online	SOCY498N	('W', '10:00am', '10:50am')	29	7	0
online	SOCY646	None	20	20	0
online	SOCY657	None	20	18	0
online	SPHL100	('F', '5:00pm', '5:50pm')	20	18	0
online	SPHL333	None	15	14	0
online	SPHL601	No listed time	10	6	0
online	SPHL601	No listed time	20	4	0
online	SPHL601	No listed time	6	6	0
online	SPHL601	No listed time	5	2	0
online	SPHL602	None	10	6	0
online	SPHL602	None	20	5	0
online	SPHL602	None	6	6	0
online	SPHL602	None	5	1	0
online	SPHL603	None	10	7	0
online	SPHL603	None	20	5	0
online	SPHL603	None	6	6	0
online	SPHL603	None	5	1	0
online	SPHL620	None	30	5	0
online	SURV400	('M', '1:00pm', '2:00pm')	15	12	0
online	SURV624	('W', '12:00pm', '1:00pm')	15	14	0
online	SURV626	('Th', '1:00pm', '2:00pm')	15	5	0
online	SURV673	('W', '1:00pm', '2:00pm')	15	8	0
online	SURV699Y	('Tu', '3:00pm', '4:00pm')	15	13	0
online	SURV725	('F', '8:00am', '9:00am')	15	12	0
online	TDPS458B	None	10	4	0
online	THET669B	None	10	10	0
online	TLPL661	None	20	12	0
online	TLPL664	None	20	14	0
online	TLTC333	('M', '10:00am', '10:50am')	40	38	0
online	TLTC333	('M', '3:00pm', '3:50pm')	40	37	0
online	TLTC333	('M', '4:00pm', '4:50pm')	40	39	0
online	TLTC333	('Tu', '9:30am', '10:20am')	40	40	0
online	TLTC333	('Tu', '11:00am', '11:50am')	40	39	0
online	TLTC798	None	15	7	0
online	WMST468L	None	20	0	1
online	WMST498W	None	25	11	0
in person	AASP100	('MWF', '10:00am', '10:50am')	27	4	0
in person	AASP100	('MWF', '12:00pm', '12:50pm')	31	3	0
in person	AASP100	('TuTh', '9:30am', '10:45am')	31	2	0
in person	AASP100	('TuTh', '12:30pm', '1:45pm')	27	0	0
in person	AASP100	('TuTh', '11:00am', '12:15pm')	31	0	0
in person	AASP100	('TuTh', '2:00pm', '3:15pm')	31	6	0
in person	AASP100	('MWF', '2:00pm', '2:50pm')	31	2	0
in person	AASP100H	('TuTh', '12:30pm', '1:45pm')	5	0	0
in person	AASP101	('TuTh', '11:00am', '12:15pm')	36	4	0
in person	AASP200	('MW', '12:00pm', '1:15pm')	40	0	0
in person	AASP200	('TuTh', '7:30pm', '8:45pm')	20	6	0
in person	AASP202	('MWF', '11:00am', '11:50am')	35	0	2
in person	AASP202	('MWF', '1:00pm', '1:50pm')	35	0	3
in person	AASP202	('TuTh', '11:00am', '12:15pm')	35	0	5
in person	AASP202	('TuTh', '2:00pm', '3:15pm')	35	0	4
in person	AASP202H	('TuTh', '11:00am', '12:15pm')	8	2	0
in person	AASP210	('MW', '10:00am', '11:15am')	20	16	0
in person	AASP298C	('TuTh', '11:00am', '12:15pm')	40	0	1
in person	AASP298I	('F', '10:00am', '10:50am')	20	18	0
in person	AASP298I	('F', '11:00am', '11:50am')	20	12	0
in person	AASP298L	('MWF', '12:00pm', '12:50pm')	30	0	1
in person	AASP298P	('MW', '11:00am', '12:15pm')	20	8	0
in person	AASP301	('W', '6:30pm', '9:00pm')	24	18	0
in person	AASP310	('W', '2:00pm', '4:30pm')	35	32	0
in person	AASP313	('TuTh', '3:30pm', '4:45pm')	35	0	0
in person	AASP386	('Th', '10:00am', '12:30pm')	10	10	0
in person	AASP398C	('MW', '2:00pm', '3:15pm')	25	0	0
in person	AASP398G	('TuTh', '11:00am', '12:15pm')	15	5	0
in person	AASP398Q	('Th', '4:00pm', '6:30pm')	35	17	0
in person	AASP398U	('TuTh', '12:30pm', '1:45pm')	15	7	0
in person	AASP401	('Th', '3:30pm', '6:00pm')	15	10	0
in person	AASP478B	('TuTh', '2:00pm', '3:15pm')	20	0	1
in person	AASP498J	('TuTh', '9:30am', '10:45am')	35	29	0
in person	AASP498O	('W', '4:00pm', '6:30pm')	35	24	0
in person	AASP499P	('Tu', '3:30pm', '6:00pm')	30	0	12
in person	AAST200	('TuTh', '3:30pm', '4:45pm')	40	0	10
in person	AAST233	('TuTh', '11:00am', '12:15pm')	30	0	1
in person	AAST298B	('TuTh', '11:30am', '1:00pm')	12	4	0
in person	AAST394	('TuTh', '11:00am', '12:15pm')	30	0	5
in person	AAST398D	('Tu', '5:00pm', '7:30pm')	35	4	0
in person	AAST398F	('MW', '2:00pm', '3:15pm')	25	7	0
in person	AAST398L	('W', '5:00pm', '7:30pm')	30	0	21
in person	AAST398N	('TuTh', '12:30pm', '1:45pm')	30	3	0
in person	AAST498J	('TuTh', '12:30pm', '1:45pm')	45	7	0
in person	AGNR200	('M', '4:00pm', '6:00pm')	25	25	0
in person	AGNR301	('TuTh', '12:30pm', '1:45pm')	165	0	13
in person	AGST333	('TuTh', '3:30pm', '4:45pm')	18	0	0
in person	AMSC460	('MW', '2:00pm', '3:15pm')	32	2	0
in person	AMSC460	('TuTh', '11:00am', '12:15pm')	32	0	5
in person	AMSC460	('TuTh', '12:30pm', '1:45pm')	32	2	0
in person	AMSC460	('TuTh', '2:00pm', '3:15pm')	32	8	0
in person	AMSC466	('TuTh', '12:30pm', '1:45pm')	33	0	8
in person	AMSC660	('TuTh', '11:00am', '12:15pm')	20	0	0
in person	AMSC663	('TuTh', '12:30pm', '1:45pm')	20	14	0
in person	AMSC666	('TuTh', '2:00pm', '3:15pm')	27	3	0
in person	AMSC673	('TuTh', '9:30am', '10:45am')	20	14	0
in person	AMSC714	('TuTh', '5:00pm', '6:15pm')	20	13	0
in person	AMSC808N	('TuTh', '9:30am', '10:45am')	30	4	0
in person	AMST101	('F', '10:00am', '10:50am')	15	0	14
in person	AMST101	('F', '11:00am', '11:50am')	15	0	16
in person	AMST101	('F', '11:00am', '11:50am')	15	0	15
in person	AMST101	('F', '12:00pm', '12:50pm')	15	0	12
in person	AMST202	('MWF', '10:00am', '10:50am')	25	1	0
in person	AMST203	('MWF', '11:00am', '11:50am')	25	0	18
in person	AMST204	('TuTh', '9:30am', '10:45am')	35	0	12
in person	AMST262	('F', '10:00am', '10:50am')	13	0	0
in person	AMST262	('F', '11:00am', '11:50am')	13	0	0
in person	AMST262	('F', '1:00pm', '1:50pm')	13	0	0
in person	AMST262	('F', '12:00pm', '12:50pm')	13	0	0
in person	AMST298C	('TuTh', '3:30pm', '4:45pm')	40	0	10
in person	AMST298Q	('MW', '5:00pm', '6:15pm')	30	5	0
in person	AMST324	('TuTh', '11:00am', '12:15pm')	30	0	5
in person	AMST328J	('Tu', '5:00pm', '7:30pm')	35	4	0
in person	AMST328K	('TuTh', '11:00am', '12:15pm')	15	5	0
in person	AMST328L	('MW', '2:00pm', '3:15pm')	25	7	0
in person	AMST328R	('TuTh', '12:30pm', '1:45pm')	25	0	0
in person	AMST328U	('MW', '2:00pm', '3:15pm')	25	0	0
in person	AMST328W	('W', '5:00pm', '7:30pm')	30	0	21
in person	AMST328X	('TuTh', '11:00am', '12:15pm')	18	0	0
in person	AMST340	('TuTh', '9:30am', '10:45am')	15	13	0
in person	AMST340	('MW', '11:00am', '12:15pm')	15	12	0
in person	AMST428N	('TuTh', '3:30pm', '4:45pm')	27	14	0
in person	AMST450	('TuTh', '11:00am', '12:15pm')	20	15	0
in person	AMST498G	('TuTh', '2:00pm', '3:15pm')	30	11	0
in person	AMST601	('M', '4:00pm', '6:40pm')	15	14	0
in person	AMST628F	('Tu', '4:00pm', '6:40pm')	15	15	0
in person	AMST655	('Th', '2:00pm', '4:45pm')	15	1	0
in person	ANSC101	('MWF', '1:00pm', '1:50pm')	156	69	0
in person	ANSC103	('Tu', '2:00pm', '3:50pm')	20	0	0
in person	ANSC103	('F', '10:00am', '11:50am')	20	10	0
in person	ANSC103	('Th', '2:00pm', '3:50pm')	20	14	0
in person	ANSC103	('W', '3:00pm', '4:50pm')	20	0	1
in person	ANSC103	('W', '10:00am', '11:50am')	20	6	0
in person	ANSC204	('MW', '2:00pm', '2:50pm')	110	28	0
in person	ANSC205	('Tu', '9:00am', '12:00pm')	22	0	0
in person	ANSC205	('Tu', '1:00pm', '4:00pm')	22	0	0
in person	ANSC205	('Th', '9:00am', '12:00pm')	22	3	0
in person	ANSC205	('Th', '1:00pm', '4:00pm')	22	1	0
in person	ANSC220	('TuTh', '11:00am', '12:15pm')	40	11	0
in person	ANSC227	('M', '1:00pm', '2:50pm')	18	4	0
in person	ANSC227	('W', '8:00am', '9:50am')	18	4	0
in person	ANSC227	('W', '1:00pm', '2:50pm')	18	6	0
in person	ANSC232	('W', '1:00pm', '2:50pm')	20	4	0
in person	ANSC232	('Th', '9:30am', '10:50am')	20	0	0
in person	ANSC252	('M', '6:00pm', '6:50pm')	80	55	0
in person	ANSC255	('TuTh', '11:00am', '12:50pm')	20	0	7
in person	ANSC314	('MWF', '9:00am', '9:50am')	88	3	0
in person	ANSC359	('Tu', '3:30pm', '5:30pm')	20	18	0
in person	ANSC359	('Sa', '9:00am', '11:00am')	10	10	0
in person	ANSC379	('W', '12:00pm', '12:50pm')	15	9	0
in person	ANSC410	('TuTh', '12:30pm', '1:45pm')	20	3	0
in person	ANSC417	('TuTh', '12:30pm', '1:45pm')	20	7	0
in person	ANSC446	('TuTh', '2:00pm', '3:15pm')	80	33	0
in person	ANSC447	('F', '1:00pm', '2:50pm')	30	0	0
in person	ANSC450	('MWF', '3:00pm', '3:50pm')	35	14	0
in person	ANSC455	('F', '11:00am', '12:50pm')	55	0	2
in person	ANSC460	('TuTh', '2:00pm', '3:15pm')	35	23	0
in person	ANSC688I	('Th', '3:30pm', '4:20pm')	10	10	0
in person	ANSC688M	('TuTh', '9:30am', '10:45am')	10	9	0
in person	ANSC698C	('Tu', '3:30pm', '5:30pm')	25	23	0
in person	ANSC698D	('Th', '3:30pm', '4:30pm')	12	9	0
in person	ANTH210	('F', '9:00am', '9:50am')	18	0	7
in person	ANTH210	('F', '10:00am', '10:50am')	18	0	6
in person	ANTH210	('F', '11:00am', '11:50am')	18	0	6
in person	ANTH210	('F', '12:00pm', '12:50pm')	18	0	6
in person	ANTH210	('F', '1:00pm', '1:50pm')	18	0	7
in person	ANTH210	('F', '2:00pm', '2:50pm')	18	0	8
in person	ANTH221	('TuTh', '6:00pm', '7:15pm')	18	0	0
in person	ANTH222	('M', '8:00am', '10:00am')	18	0	13
in person	ANTH222	('M', '11:00am', '1:00pm')	18	0	16
in person	ANTH222	('M', '2:00pm', '4:00pm')	18	0	20
in person	ANTH222	('W', '8:00am', '10:00am')	18	0	10
in person	ANTH222	('W', '11:00am', '1:00pm')	18	0	12
in person	ANTH222	('W', '2:00pm', '4:00pm')	18	0	26
in person	ANTH240	('MWF', '11:00am', '11:50am')	31	2	0
in person	ANTH240	('MW', '6:00pm', '7:15pm')	24	14	0
in person	ANTH260	('F', '9:00am', '9:50am')	17	11	0
in person	ANTH260	('F', '10:00am', '10:50am')	17	12	0
in person	ANTH260	('F', '11:00am', '11:50am')	17	9	0
in person	ANTH260	('F', '12:00pm', '12:50pm')	17	1	0
in person	ANTH260	('F', '1:00pm', '1:50pm')	17	4	0
in person	ANTH260	('F', '2:00pm', '2:50pm')	17	10	0
in person	ANTH264	('F', '9:00am', '9:50am')	18	0	0
in person	ANTH264	('F', '10:00am', '10:50am')	18	0	0
in person	ANTH264	('F', '11:00am', '11:50am')	18	0	0
in person	ANTH305	('TuTh', '2:00pm', '3:15pm')	35	10	0
in person	ANTH322	('TuTh', '9:30am', '10:45am')	35	11	0
in person	ANTH323	('MW', '4:30pm', '5:45pm')	20	0	0
in person	ANTH360	('TuTh', '12:30pm', '1:45pm')	35	18	0
in person	ANTH398N	('Th', '3:30pm', '4:45pm')	15	12	0
in person	ANTH413	('TuTh', '11:00am', '12:15pm')	20	4	0
in person	ANTH415	('TuTh', '11:00am', '12:15pm')	20	15	0
in person	ANTH436	('TuTh', '2:00pm', '3:15pm')	20	0	0
in person	ANTH447	('TuTh', '12:30pm', '1:45pm')	20	4	0
in person	ANTH451	('TuTh', '11:00am', '12:15pm')	20	0	15
in person	ANTH453	('TuTh', '3:30pm', '4:45pm')	25	15	0
in person	ANTH461	('Tu', '2:00pm', '4:45pm')	20	13	0
in person	ANTH462	('Tu', '6:00pm', '8:45pm')	30	17	0
in person	ANTH465	('TuTh', '3:30pm', '4:45pm')	20	6	0
in person	ANTH601	('Tu', '4:00pm', '6:40pm')	20	18	0
in person	ANTH613	('TuTh', '11:00am', '12:15pm')	10	10	0
in person	ANTH615	('TuTh', '11:00am', '12:15pm')	8	8	0
in person	ANTH620	('Th', '2:00pm', '4:45pm')	20	20	0
in person	ANTH636	('TuTh', '2:00pm', '3:15pm')	10	10	0
in person	ANTH647	('TuTh', '12:30pm', '1:45pm')	10	9	0
in person	ANTH651	('TuTh', '11:00am', '12:15pm')	10	7	0
in person	ANTH653	('TuTh', '3:30pm', '4:45pm')	5	5	0
in person	ANTH655	('Th', '2:00pm', '4:45pm')	15	1	0
in person	ANTH661	('Tu', '2:00pm', '4:45pm')	10	10	0
in person	ANTH688E	('TuTh', '3:30pm', '4:45pm')	10	6	0
in person	ANTH740	('Th', '3:30pm', '6:00pm')	20	17	0
in person	ANTH760	('M', '4:00pm', '6:40pm')	20	17	0
in person	AOSC123	('F', '9:00am', '9:50am')	18	3	0
in person	AOSC123	('F', '10:00am', '10:50am')	18	1	0
in person	AOSC123	('F', '11:00am', '11:50am')	18	3	0
in person	AOSC123	('F', '9:00am', '9:50am')	18	8	0
in person	AOSC123	('F', '10:00am', '10:50am')	18	6	0
in person	AOSC123	('F', '11:00am', '11:50am')	18	1	0
in person	AOSC200	('W', '1:00pm', '1:50pm')	27	0	0
in person	AOSC200	('W', '2:00pm', '2:50pm')	27	5	0
in person	AOSC200	('W', '3:00pm', '3:50pm')	27	0	0
in person	AOSC200	('W', '2:00pm', '2:50pm')	25	4	0
in person	AOSC200	('W', '2:00pm', '2:50pm')	27	3	0
in person	AOSC200	('W', '3:00pm', '3:50pm')	27	7	0
in person	AOSC200	('M', '1:00pm', '1:50pm')	27	4	0
in person	AOSC200	('M', '2:00pm', '2:50pm')	27	4	0
in person	AOSC201	('Tu', '3:30pm', '5:30pm')	26	0	2
in person	AOSC201	('W', '10:00am', '12:00pm')	26	10	0
in person	AOSC201	('F', '10:00am', '12:00pm')	26	18	0
in person	AOSC201	('W', '4:00pm', '6:00pm')	26	0	0
in person	AOSC201	('M', '2:00pm', '4:00pm')	26	0	1
in person	AOSC201	('Tu', '10:00am', '12:00pm')	26	0	0
in person	AOSC201	('M', '10:00am', '12:00pm')	26	4	0
in person	AOSC201	('F', '2:00pm', '4:00pm')	26	0	0
in person	AOSC375	('TuTh', '11:00am', '12:15pm')	23	0	0
in person	AOSC400	('TuTh', '11:00am', '12:15pm')	32	14	0
in person	AOSC420	('MW', '3:15pm', '4:30pm')	12	7	0
in person	AOSC431	('TuTh', '9:30am', '10:45am')	25	7	0
in person	AOSC431	('TuTh', '9:30am', '10:45am')	1	1	0
in person	AOSC433	('TuTh', '2:00pm', '3:15pm')	20	20	0
in person	AOSC470	('TuTh', '12:30pm', '1:45pm')	20	13	0
in person	AOSC493	('F', '2:00pm', '3:30pm')	10	0	0
in person	AOSC494	('Th', '3:30pm', '5:00pm')	20	7	0
in person	AOSC600	('TuTh', '12:30pm', '1:45pm')	10	7	0
in person	AOSC600	('TuTh', '12:30pm', '1:45pm')	1	1	0
in person	AOSC610	('TuTh', '9:30am', '10:45am')	30	24	0
in person	AOSC610	('TuTh', '9:30am', '10:45am')	1	1	0
in person	AOSC614	('W', '10:00am', '12:30pm')	20	20	0
in person	AOSC614	('W', '10:00am', '12:30pm')	1	1	0
in person	AOSC620	('TuTh', '2:00pm', '3:15pm')	25	24	0
in person	AOSC620	('TuTh', '2:00pm', '3:15pm')	1	1	0
in person	AOSC633	('TuTh', '2:00pm', '3:15pm')	5	5	0
in person	AOSC652	('TuTh', '5:30pm', '7:30pm')	24	22	0
in person	AOSC652	('TuTh', '5:30pm', '7:30pm')	1	1	0
in person	AOSC670	('MW', '3:15pm', '4:30pm')	11	7	0
in person	AOSC670	('MW', '3:15pm', '4:30pm')	1	1	0
in person	AOSC680	('M', '4:45pm', '7:15pm')	20	17	0
in person	AOSC680	('M', '4:45pm', '7:15pm')	1	1	0
in person	ARAB104	('MWF', '10:00am', '11:50am')	15	7	0
in person	ARAB104	('MWF', '12:00pm', '1:50pm')	15	2	0
in person	ARAB104	('MWF', '1:00pm', '2:50pm')	15	6	0
in person	ARAB204	('MWF', '12:00pm', '1:50pm')	15	2	0
in person	ARAB204	('MWF', '10:00am', '11:50am')	15	9	0
in person	ARAB206	('TuTh', '12:30pm', '1:45pm')	15	9	0
in person	ARAB304	('F', '2:00pm', '2:50pm')	15	7	0
in person	ARAB304	('F', '3:00pm', '3:50pm')	15	12	0
in person	ARAB401	('TuTh', '12:30pm', '1:45pm')	15	8	0
in person	ARAB499C	('TuTh', '11:00am', '12:15pm')	25	9	0
in person	ARAB499X	('TuTh', '9:30am', '10:45am')	15	6	0
in person	ARCH170	('TuTh', '7:30pm', '8:45pm')	18	0	4
in person	ARCH171	('TuTh', '11:00am', '12:15pm')	50	40	0
in person	ARCH171	('TuTh', '12:30pm', '1:45pm')	50	36	0
in person	ARCH201	('M', '11:00am', '11:50am')	90	0	7
in person	ARCH226	('TuTh', '9:30am', '10:45am')	120	0	0
in person	ARCH270	('TuTh', '2:00pm', '3:15pm')	81	4	0
in person	ARCH271	('TuTh', '3:30pm', '4:45pm')	76	10	0
in person	ARCH300	('W', '10:00am', '11:50am')	20	0	0
in person	ARCH300	('W', '12:00pm', '1:50pm')	20	5	0
in person	ARCH300	('W', '10:00am', '11:50am')	20	1	0
in person	ARCH300	('W', '12:00pm', '1:50pm')	20	15	0
in person	ARCH300	('W', '10:00am', '11:50am')	20	0	0
in person	ARCH300	('W', '12:00pm', '1:50pm')	20	16	0
in person	ARCH300	('W', '10:00am', '11:50am')	20	2	0
in person	ARCH300	('W', '12:00pm', '1:50pm')	20	18	0
in person	ARCH401	('MWF', '2:00pm', '6:00pm')	70	0	1
in person	ARCH401	('MWF', '2:00pm', '6:00pm')	15	0	1
in person	ARCH403	('MWF', '2:00pm', '6:00pm')	54	0	0
in person	ARCH404	('MWF', '2:00pm', '6:00pm')	12	9	0
in person	ARCH406	('MWF', '2:00pm', '6:00pm')	16	5	0
in person	ARCH426	('TuTh', '9:30am', '10:45am')	120	0	0
in person	ARCH427	('TuTh', '7:00pm', '8:15pm')	15	0	6
in person	ARCH428E	('TuTh', '2:00pm', '3:15pm')	15	0	5
in person	ARCH428I	('TuTh', '2:00pm', '3:15pm')	30	19	0
in person	ARCH428K	('Th', '2:00pm', '4:45pm')	20	0	7
in person	ARCH428N	('TuTh', '3:30pm', '4:45pm')	25	0	5
in person	ARCH428P	('Tu', '7:00pm', '9:40pm')	10	0	6
in person	ARCH428T	('TuTh', '11:00am', '12:15pm')	30	0	18
in person	ARCH430	('TuTh', '5:00pm', '6:15pm')	90	0	22
in person	ARCH443	('M', '10:00am', '12:40pm')	40	32	0
in person	ARCH448M	('TuTh', '12:30pm', '1:45pm')	28	26	0
in person	ARCH460	('F', '9:30am', '12:00pm')	60	38	0
in person	ARCH462	('TuTh', '12:30pm', '1:45pm')	105	2	0
in person	ARCH464	('TuTh', '9:30am', '10:45am')	70	0	26
in person	ARCH466	('TuTh', '11:00am', '12:15pm')	90	5	0
in person	ARCH467	('Th', '7:00pm', '9:40pm')	10	0	7
in person	ARCH470	('Th', '7:00pm', '8:15pm')	18	0	1
in person	ARCH472	('WF', '9:30am', '10:45am')	18	0	16
